Method,Test Size,MAE
IDW,0.1,0.6118041703398549
Kriging,0.1,0.7949534788666766
Ensemble,0.1,0.49653838073623563
U-Net,0.1,0.5507824194501227
Splatformer,0.1,0.7352830767631531
U-Net,0.1,0.5507824194501227
IDW,0.1,0.36117544277636543
Kriging,0.1,0.29384308558235916
Ensemble,0.1,0.7642703753290238
U-Net,0.1,0.3883003014569926
Splatformer,0.1,1.0291131734848022
U-Net,0.1,0.3883003014569926
IDW,0.1,1.1620432414043453
Kriging,0.1,0.8768449656404318
Ensemble,0.1,0.9644672328500258
U-Net,0.1,1.7011052101975865
Splatformer,0.1,0.7148522734642029
U-Net,0.1,1.7011052101975865
IDW,0.1,0.6007293380581727
Kriging,0.1,0.6917903732920219
Ensemble,0.1,0.624034643733293
U-Net,0.1,0.2542293150158698
Splatformer,0.1,1.7064915895462036
U-Net,0.1,0.2542293150158698
IDW,0.1,0.6625621539427138
Kriging,0.1,0.7830957119653684
Ensemble,0.1,0.6984252505642339
U-Net,0.1,1.1978969307911453
Splatformer,0.1,1.221004605293274
U-Net,0.1,1.1978969307911453
IDW,0.2,0.6147318143905764
Kriging,0.2,0.7000886440490779
Ensemble,0.2,0.6583306397046432
U-Net,0.2,0.7986334991419441
Splatformer,0.2,1.7465728521347046
U-Net,0.2,0.7986334991419441
IDW,0.2,0.6759220117255573
Kriging,0.2,0.5604385564538451
Ensemble,0.2,0.9713899238493835
U-Net,0.2,0.47085005169458316
Splatformer,0.2,0.9513512253761292
U-Net,0.2,0.47085005169458316
IDW,0.2,0.6654963300014464
Kriging,0.2,0.5401983972964264
Ensemble,0.2,0.5978771466811161
U-Net,0.2,6.472578358670491
Splatformer,0.2,0.653217613697052
U-Net,0.2,6.472578358670491
IDW,0.2,0.5091785606106495
Kriging,0.2,0.45753113467931467
Ensemble,0.2,0.5468230249585627
U-Net,0.2,0.5716159560015386
Splatformer,0.2,1.2512186765670776
U-Net,0.2,0.5716159560015386
IDW,0.2,0.6992521753354475
Kriging,0.2,0.7578438610877788
Ensemble,0.2,0.8132807127978954
U-Net,0.2,1.093099021535326
Splatformer,0.2,1.3875024318695068
U-Net,0.2,1.093099021535326
IDW,0.3,0.5061770293688217
Kriging,0.3,0.5111509518104806
Ensemble,0.3,0.4722858158497525
U-Net,0.3,1.0698218372626203
Splatformer,0.3,1.2983983755111694
U-Net,0.3,1.0698218372626203
IDW,0.3,0.33337529404485633
Kriging,0.3,0.49446469145796884
Ensemble,0.3,0.5847847464402213
U-Net,0.3,0.4452337248629489
Splatformer,0.3,2.346071481704712
U-Net,0.3,0.4452337248629489
IDW,0.3,0.618123429764653
Kriging,0.3,0.5010106324571687
Ensemble,0.3,0.5499337634820819
U-Net,0.3,0.3682592537981266
Splatformer,0.3,2.2691545486450195
U-Net,0.3,0.3682592537981266
IDW,0.3,0.6765748407375922
Kriging,0.3,0.5828277735108217
Ensemble,0.3,0.7039603940811723
U-Net,0.3,0.8662041682796224
Splatformer,0.3,1.183242678642273
U-Net,0.3,0.8662041682796224
IDW,0.3,0.6741295422030289
Kriging,0.3,0.672048841658483
Ensemble,0.3,0.6510095220671008
U-Net,0.3,1.0667452572560285
Splatformer,0.3,0.7776687741279602
U-Net,0.3,1.0667452572560285
IDW,0.4,0.5507462273893806
Kriging,0.4,0.540243445392136
Ensemble,0.4,0.5611142614439925
U-Net,0.4,0.4158935885043956
Splatformer,0.4,0.901467502117157
U-Net,0.4,0.4158935885043956
IDW,0.4,0.7102725252685039
Kriging,0.4,0.7375042870922693
Ensemble,0.4,0.6454508148441556
U-Net,0.4,0.6668953299444254
Splatformer,0.4,1.5213018655776978
U-Net,0.4,0.6668953299444254
IDW,0.4,0.5872283358831412
Kriging,0.4,0.5256159490197077
Ensemble,0.4,0.5326235079120908
U-Net,0.4,0.3649811901166108
Splatformer,0.4,0.9539921283721924
U-Net,0.4,0.3649811901166108
IDW,0.4,0.602260073604671
Kriging,0.4,0.7397933934377124
Ensemble,0.4,0.6799876090756958
U-Net,0.4,3.810800051299434
Splatformer,0.4,2.242518663406372
U-Net,0.4,3.810800051299434
IDW,0.4,0.6457418674987027
Kriging,0.4,0.6200848795430687
Ensemble,0.4,0.6615695529036879
U-Net,0.4,1.1385603917577911
Splatformer,0.4,1.0936647653579712
U-Net,0.4,1.1385603917577911
IDW,0.5,0.5690309448481202
Kriging,0.5,0.5281324453555275
Ensemble,0.5,0.631525182816005
U-Net,0.5,0.9271876963048362
Splatformer,0.5,1.5244897603988647
U-Net,0.5,0.9271876963048362
IDW,0.5,0.6243608870430876
Kriging,0.5,0.6084350995594895
Ensemble,0.5,0.6839140626727844
U-Net,0.5,0.46798040479813885
Splatformer,0.5,1.0122442245483398
U-Net,0.5,0.46798040479813885
IDW,0.5,0.5804279315931855
Kriging,0.5,0.5912647294908184
Ensemble,0.5,0.6275525242127816
U-Net,0.5,0.490207538062989
Splatformer,0.5,1.25199556350708
U-Net,0.5,0.490207538062989
IDW,0.5,0.5953890932013668
Kriging,0.5,0.5200384802101052
Ensemble,0.5,0.6957267450058859
U-Net,0.5,3.789007365349581
Splatformer,0.5,1.149027943611145
U-Net,0.5,3.789007365349581
IDW,0.5,0.5547745139272123
Kriging,0.5,0.6210419684085294
Ensemble,0.5,0.5194706520457114
U-Net,0.5,0.7397274133712082
Splatformer,0.5,1.2205203771591187
U-Net,0.5,0.7397274133712082
