Method,Test Size,MAE
IDW,0.1,102.88469049010361
Kriging,0.1,108.01319159284918
U-Net,0.1,0.4775589886934283
Ensemble,0.1,75.45373665375463
U-Net,0.1,0.4775589886934283
Splatformer,0.1,0.17431879043579102
IDW,0.1,102.81832654656404
Kriging,0.1,108.02152010899856
U-Net,0.1,0.5616119443434646
Ensemble,0.1,75.68853636493077
U-Net,0.1,0.5616119443434646
Splatformer,0.1,0.19131331145763397
IDW,0.1,102.83504020307996
Kriging,0.1,108.19017256102309
U-Net,0.1,0.4704574855701944
Ensemble,0.1,75.47343851368154
U-Net,0.1,0.4704574855701944
Splatformer,0.1,0.2749597132205963
IDW,0.1,102.9569303426148
Kriging,0.1,108.15477636738832
U-Net,0.1,2.219473492767439
Ensemble,0.1,75.68570534683813
U-Net,0.1,2.219473492767439
Splatformer,0.1,0.5865103006362915
IDW,0.1,102.88863363443389
Kriging,0.1,108.04650565744663
U-Net,0.1,0.5143542350262986
Ensemble,0.1,75.605188552484
U-Net,0.1,0.5143542350262986
Splatformer,0.1,0.1699707806110382
IDW,0.1,102.92586424785542
Kriging,0.1,108.02776649611054
U-Net,0.1,2.977898322370502
Ensemble,0.1,75.8749132236564
U-Net,0.1,2.977898322370502
Splatformer,0.1,0.20504450798034668
IDW,0.2,102.68237122885635
Kriging,0.2,107.9122083345382
U-Net,0.2,1.8627354094459236
Ensemble,0.2,75.30752324096494
U-Net,0.2,1.8627354094459236
Splatformer,0.2,0.30522945523262024
IDW,0.2,102.82937803348749
Kriging,0.2,107.93927601202363
U-Net,0.2,0.4812533543380308
Ensemble,0.2,75.64127736369481
U-Net,0.2,0.4812533543380308
Splatformer,0.2,0.35439929366111755
IDW,0.2,102.68791355748978
Kriging,0.2,108.00173988314381
U-Net,0.2,1.2189371807969729
Ensemble,0.2,75.24497591417082
U-Net,0.2,1.2189371807969729
Splatformer,0.2,0.39516890048980713
IDW,0.2,102.8414165084545
Kriging,0.2,108.01527372188652
U-Net,0.2,0.5519936003753787
Ensemble,0.2,75.62596707672422
U-Net,0.2,0.5519936003753787
Splatformer,0.2,0.2841498851776123
IDW,0.2,102.81206151915363
Kriging,0.2,108.04858778648398
U-Net,0.2,0.5317546448700999
Ensemble,0.2,75.47446141875669
U-Net,0.2,0.5317546448700999
Splatformer,0.2,0.3377252221107483
IDW,0.2,102.79354575515778
Kriging,0.2,107.90075662483282
U-Net,0.2,0.5076983962638153
Ensemble,0.2,75.56214961489313
U-Net,0.2,0.5076983962638153
Splatformer,0.2,0.31483426690101624
IDW,0.3,102.76169335008473
Kriging,0.3,107.98265370030157
U-Net,0.3,0.4634562564396693
Ensemble,0.3,75.44913164455649
U-Net,0.3,0.4634562564396693
Splatformer,0.3,0.296046644449234
IDW,0.3,102.78764283118255
Kriging,0.3,108.0041690336874
U-Net,0.3,0.5158618813157906
Ensemble,0.3,75.45904896553017
U-Net,0.3,0.5158618813157906
Splatformer,0.3,0.29673075675964355
IDW,0.3,102.81306048153573
Kriging,0.3,107.98959413042603
U-Net,0.3,0.48760479576934973
Ensemble,0.3,75.48770941569693
U-Net,0.3,0.48760479576934973
Splatformer,0.3,0.24938537180423737
IDW,0.3,102.81866886281745
Kriging,0.3,107.98542987235133
U-Net,0.3,0.4735536426264369
Ensemble,0.3,75.5364386274882
U-Net,0.3,0.4735536426264369
Splatformer,0.3,0.3154953420162201
IDW,0.3,102.78533479161251
Kriging,0.3,107.99653456055049
U-Net,0.3,0.5168008263517768
Ensemble,0.3,75.48408271122459
U-Net,0.3,0.5168008263517768
Splatformer,0.3,0.24194088578224182
IDW,0.3,102.8542855751239
Kriging,0.3,108.02637841008571
U-Net,0.3,0.47518213442482754
Ensemble,0.3,75.52462268064815
U-Net,0.3,0.47518213442482754
Splatformer,0.3,0.24508602917194366
IDW,0.4,102.8222853095177
Kriging,0.4,108.0194797618148
U-Net,0.4,0.4852251938462435
Ensemble,0.4,75.58288751760604
U-Net,0.4,0.4852251938462435
Splatformer,0.4,0.38707971572875977
IDW,0.4,102.80918069852808
Kriging,0.4,108.0137347569459
U-Net,0.4,0.44643192544686616
Ensemble,0.4,75.60009792281174
U-Net,0.4,0.44643192544686616
Splatformer,0.4,0.24651747941970825
IDW,0.4,102.8829905250869
Kriging,0.4,108.07484071782433
U-Net,0.4,0.4849538987926316
Ensemble,0.4,75.61202740717995
U-Net,0.4,0.4849538987926316
Splatformer,0.4,0.18733491003513336
IDW,0.4,102.75203820603492
Kriging,0.4,107.95524016191693
U-Net,0.4,0.5213762046795851
Ensemble,0.4,75.39328979820054
U-Net,0.4,0.5213762046795851
Splatformer,0.4,0.31801822781562805
IDW,0.4,102.76898634912521
Kriging,0.4,107.95680698142665
U-Net,0.4,0.47675566001295416
Ensemble,0.4,75.51840755692501
U-Net,0.4,0.47675566001295416
Splatformer,0.4,0.3629351854324341
IDW,0.4,102.84304215495992
Kriging,0.4,108.07901890318355
U-Net,0.4,1.0561007881634092
Ensemble,0.4,75.50521890618069
U-Net,0.4,1.0561007881634092
Splatformer,0.4,0.24948887526988983
IDW,0.5,102.77932967585868
Kriging,0.5,107.97771745855526
U-Net,0.5,0.47343573654055565
Ensemble,0.5,75.54255384522035
U-Net,0.5,0.47343573654055565
Splatformer,0.5,0.311661958694458
IDW,0.5,102.77473633803315
Kriging,0.5,108.03032740348272
U-Net,0.5,0.470806497415731
Ensemble,0.5,75.42323805402312
U-Net,0.5,0.470806497415731
Splatformer,0.5,0.4571179151535034
IDW,0.5,102.76964770319515
Kriging,0.5,107.99316641063713
U-Net,0.5,0.48810137364147305
Ensemble,0.5,75.48250006739114
U-Net,0.5,0.48810137364147305
Splatformer,0.5,0.30947989225387573
IDW,0.5,102.7076985911659
Kriging,0.5,107.95099494684607
U-Net,0.5,0.4809776281960322
Ensemble,0.5,75.31856323925088
U-Net,0.5,0.4809776281960322
Splatformer,0.5,0.22453273832798004
IDW,0.5,102.84256729485908
Kriging,0.5,108.01905384385539
U-Net,0.5,2.266275742574726
Ensemble,0.5,75.55983741504406
U-Net,0.5,2.266275742574726
Splatformer,0.5,0.21681788563728333
IDW,0.5,102.7918279275186
Kriging,0.5,108.01320829441902
U-Net,0.5,0.46448125539800744
Ensemble,0.5,75.47212798507951
U-Net,0.5,0.46448125539800744
Splatformer,0.5,0.19377750158309937
