Method,Test Size,MAE
IDW,0.1,0.2885651432355788
Kriging,0.1,0.4486222014961985
Ensemble,0.1,0.23084280138054866
U-Net,0.1,1.0602659839629434
Splatformer,0.1,1.3497700691223145
U-Net,0.1,1.0602659839629434
IDW,0.1,0.2209037456433213
Kriging,0.1,0.48730358617747327
Ensemble,0.1,0.22758545463974486
U-Net,0.1,0.6106946052115799
Splatformer,0.1,1.8311944007873535
U-Net,0.1,0.6106946052115799
IDW,0.1,0.3477765456775336
Kriging,0.1,0.5942687570884442
Ensemble,0.1,0.3676025588047343
U-Net,0.1,0.5910498901886967
Splatformer,0.1,1.1154993772506714
U-Net,0.1,0.5910498901886967
IDW,0.1,0.24332866236631565
Kriging,0.1,0.491310285667934
Ensemble,0.1,0.23042821284653245
U-Net,0.1,0.507204245765738
Splatformer,0.1,1.1401984691619873
U-Net,0.1,0.507204245765738
IDW,0.1,0.19518244976964977
Kriging,0.1,0.36513550133851774
Ensemble,0.1,0.19073331313556144
U-Net,0.1,0.5414116964596408
Splatformer,0.1,0.6917140483856201
U-Net,0.1,0.5414116964596408
IDW,0.2,0.25545676061012523
Kriging,0.2,0.45593355814261494
Ensemble,0.2,0.24446630882609616
U-Net,0.2,0.6840988581388424
Splatformer,0.2,0.7587907910346985
U-Net,0.2,0.6840988581388424
IDW,0.2,0.3335199628135032
Kriging,0.2,0.5173058207300789
Ensemble,0.2,0.30092417464200255
U-Net,0.2,0.3963884330044539
Splatformer,0.2,1.8132842779159546
U-Net,0.2,0.3963884330044539
IDW,0.2,0.24063143446989657
Kriging,0.2,0.49837288657717194
Ensemble,0.2,0.3075286437681804
U-Net,0.2,0.6504087803511287
Splatformer,0.2,1.0127311944961548
U-Net,0.2,0.6504087803511287
IDW,0.2,0.35928913685409725
Kriging,0.2,0.4812175396794349
Ensemble,0.2,0.27936293369605575
U-Net,0.2,1.3728177123601215
Splatformer,0.2,1.3148963451385498
U-Net,0.2,1.3728177123601215
IDW,0.2,0.26710311163816397
Kriging,0.2,0.4657732152963888
Ensemble,0.2,0.28837353466685167
U-Net,0.2,0.501885228194318
Splatformer,0.2,1.2442162036895752
U-Net,0.2,0.501885228194318
IDW,0.3,0.2899820404338928
Kriging,0.3,0.44346535710331403
Ensemble,0.3,0.2693833907425718
U-Net,0.3,0.5770450497365951
Splatformer,0.3,1.2620686292648315
U-Net,0.3,0.5770450497365951
IDW,0.3,0.3063755862763078
Kriging,0.3,0.46714693735612983
Ensemble,0.3,0.2722644282388061
U-Net,0.3,0.5526521503962989
Splatformer,0.3,0.5944502949714661
U-Net,0.3,0.5526521503962989
IDW,0.3,0.2855952276147353
Kriging,0.3,0.5131536423314602
Ensemble,0.3,0.29739766922584976
U-Net,0.3,0.9212848830207088
Splatformer,0.3,0.7463710308074951
U-Net,0.3,0.9212848830207088
IDW,0.3,0.30593562015662934
Kriging,0.3,0.47551000484609846
Ensemble,0.3,0.26494188248219336
U-Net,0.3,0.6347071329990206
Splatformer,0.3,0.8606337904930115
U-Net,0.3,0.6347071329990206
IDW,0.3,0.35096054533148374
Kriging,0.3,0.46120996971073336
Ensemble,0.3,0.305174388533723
U-Net,0.3,0.5586100760825247
Splatformer,0.3,0.4929282069206238
U-Net,0.3,0.5586100760825247
IDW,0.4,0.34483562607495327
Kriging,0.4,0.48094608093264446
Ensemble,0.4,0.3593241131205873
U-Net,0.4,0.473885581782991
Splatformer,0.4,0.827521562576294
U-Net,0.4,0.473885581782991
IDW,0.4,0.312637265768328
Kriging,0.4,0.49943154618533997
Ensemble,0.4,0.3282788294441253
U-Net,0.4,0.6637367795491136
Splatformer,0.4,1.0694416761398315
U-Net,0.4,0.6637367795491136
IDW,0.4,0.3535111609915532
Kriging,0.4,0.5538720631730569
Ensemble,0.4,0.36502579575634736
U-Net,0.4,0.5517854965631207
Splatformer,0.4,0.7416558265686035
U-Net,0.4,0.5517854965631207
IDW,0.4,0.3228491985564334
Kriging,0.4,0.4924146097448567
Ensemble,0.4,0.3270902338273757
U-Net,0.4,0.37231408321455417
Splatformer,0.4,0.9167255759239197
U-Net,0.4,0.37231408321455417
IDW,0.4,0.34736191501977026
Kriging,0.4,0.44327638125524255
Ensemble,0.4,0.33939776651266795
U-Net,0.4,0.5049630097653428
Splatformer,0.4,0.7671446204185486
U-Net,0.4,0.5049630097653428
IDW,0.5,0.36591787072169396
Kriging,0.5,0.48942042790887436
Ensemble,0.5,0.35678434702239153
U-Net,0.5,0.4372534839879181
Splatformer,0.5,1.5935523509979248
U-Net,0.5,0.4372534839879181
IDW,0.5,0.31166497075454636
Kriging,0.5,0.48735283130362855
Ensemble,0.5,0.3356861352474288
U-Net,0.5,0.4298669311472625
Splatformer,0.5,0.777114748954773
U-Net,0.5,0.4298669311472625
IDW,0.5,0.3605534057800804
Kriging,0.5,0.5090479409301153
Ensemble,0.5,0.37361429189377543
U-Net,0.5,0.4437016623923892
Splatformer,0.5,1.012669324874878
U-Net,0.5,0.4437016623923892
IDW,0.5,0.3607957110722023
Kriging,0.5,0.49170157685179955
Ensemble,0.5,0.3540939953146286
U-Net,0.5,0.4907466102340133
Splatformer,0.5,0.9880855083465576
U-Net,0.5,0.4907466102340133
IDW,0.5,0.3281731283645842
Kriging,0.5,0.5220029251690538
Ensemble,0.5,0.3483148741649118
U-Net,0.5,0.5299918472668681
Splatformer,0.5,0.997620165348053
U-Net,0.5,0.5299918472668681
