Method,Test Size,MAE
IDW,0.1,117.14126336610256
Kriging,0.1,94.28053020123201
U-Net,0.1,0.43403957834227025
Ensemble,0.1,81.88575157913778
U-Net,0.1,0.43403957834227025
Splatformer,0.1,0.9721847176551819
IDW,0.2,117.81211307196152
Kriging,0.2,95.0425553862823
U-Net,0.2,0.26284235494658004
Ensemble,0.2,82.44301954312334
U-Net,0.2,0.26284235494658004
Splatformer,0.2,1.0559742450714111
IDW,0.3,117.62252462620418
Kriging,0.3,94.78614916308345
U-Net,0.3,3.585874179058461
Ensemble,0.3,82.03949519599266
U-Net,0.3,3.585874179058461
Splatformer,0.3,1.0301432609558105
IDW,0.4,118.07929181769202
Kriging,0.4,95.25614398102496
U-Net,0.4,0.51084725505221
Ensemble,0.4,82.30254781334074
U-Net,0.4,0.51084725505221
Splatformer,0.4,1.446219801902771
IDW,0.5,117.86993781392655
Kriging,0.5,95.04579604082312
U-Net,0.5,1.426943059809992
Ensemble,0.5,82.28861586907708
U-Net,0.5,1.426943059809992
Splatformer,0.5,0.6020832657814026
