Method,Test Size,MAE
IDW,0.1,117.70819367249936
Kriging,0.1,94.84746798291859
U-Net,0.1,0.48412686932172777
Ensemble,0.1,82.21930088663053
U-Net,0.1,0.48412686932172777
Splatformer,0.1,0.6364843845367432
IDW,0.1,117.69636647605058
Kriging,0.1,94.85524555381679
U-Net,0.1,0.8534939817987084
Ensemble,0.1,82.1288605796386
U-Net,0.1,0.8534939817987084
Splatformer,0.1,0.58860182762146
IDW,0.1,117.95182629490536
Kriging,0.1,95.09894277529428
U-Net,0.1,0.4361817341708558
Ensemble,0.1,82.31922815089133
U-Net,0.1,0.4361817341708558
Splatformer,0.1,0.5438051819801331
IDW,0.1,117.52665164349155
Kriging,0.1,94.67376889952504
U-Net,0.1,0.390065459584243
Ensemble,0.1,82.03958718640227
U-Net,0.1,0.390065459584243
Splatformer,0.1,0.9824048280715942
IDW,0.1,118.06077761700257
Kriging,0.1,95.20005119697112
U-Net,0.1,0.5838483594333519
Ensemble,0.1,82.30495397907558
U-Net,0.1,0.5838483594333519
Splatformer,0.1,0.7209314703941345
IDW,0.2,117.83373410328386
Kriging,0.2,94.99653809180109
U-Net,0.2,0.5338128173181701
Ensemble,0.2,82.20090174011814
U-Net,0.2,0.5338128173181701
Splatformer,0.2,0.5749534368515015
IDW,0.2,117.66661629113685
Kriging,0.2,94.81765396114208
U-Net,0.2,1.0284440553594636
Ensemble,0.2,82.12257476241837
U-Net,0.2,1.0284440553594636
Splatformer,0.2,0.4820784032344818
IDW,0.2,117.86816710841056
Kriging,0.2,95.02116706631212
U-Net,0.2,0.9509305983300164
Ensemble,0.2,82.21439550440871
U-Net,0.2,0.9509305983300164
Splatformer,0.2,0.4715776741504669
IDW,0.2,117.7825828433634
Kriging,0.2,94.9395025718808
U-Net,0.2,0.5796410131481953
Ensemble,0.2,82.20885589807261
U-Net,0.2,0.5796410131481953
Splatformer,0.2,0.531240701675415
IDW,0.2,117.90452750801062
Kriging,0.2,95.04968482627221
U-Net,0.2,0.601711449419984
Ensemble,0.2,82.20089149304329
U-Net,0.2,0.601711449419984
Splatformer,0.2,0.464320570230484
IDW,0.3,117.69592123300264
Kriging,0.3,94.85610972836105
U-Net,0.3,0.5011598011639946
Ensemble,0.3,82.0820361247475
U-Net,0.3,0.5011598011639946
Splatformer,0.3,0.5760028958320618
IDW,0.3,117.81732637524674
Kriging,0.3,94.97882251364403
U-Net,0.3,0.39539735447580027
Ensemble,0.3,82.15394146836906
U-Net,0.3,0.39539735447580027
Splatformer,0.3,0.6563740968704224
IDW,0.3,117.82082739819414
Kriging,0.3,94.97709416455554
U-Net,0.3,0.5470178209571612
Ensemble,0.3,82.15267734342866
U-Net,0.3,0.5470178209571612
Splatformer,0.3,0.5869379639625549
IDW,0.3,117.84894469762091
Kriging,0.3,95.00129105179444
U-Net,0.3,0.5144307098853984
Ensemble,0.3,82.19743107045295
U-Net,0.3,0.5144307098853984
Splatformer,0.3,0.6334249973297119
IDW,0.3,117.79534534486771
Kriging,0.3,94.9503047536839
U-Net,0.3,0.45326750796242044
Ensemble,0.3,82.14556166691838
U-Net,0.3,0.45326750796242044
Splatformer,0.3,0.5223574042320251
IDW,0.4,117.78959616069872
Kriging,0.4,94.95645614391263
U-Net,0.4,0.503597032536664
Ensemble,0.4,82.21110761422095
U-Net,0.4,0.503597032536664
Splatformer,0.4,0.9302577376365662
IDW,0.4,117.74902798212503
Kriging,0.4,94.89913966084008
U-Net,0.4,0.42903143228787055
Ensemble,0.4,82.10949549344907
U-Net,0.4,0.42903143228787055
Splatformer,0.4,0.5761423110961914
IDW,0.4,117.79519064479823
Kriging,0.4,94.95515349657009
U-Net,0.4,0.48135082554798914
Ensemble,0.4,82.13342970868207
U-Net,0.4,0.48135082554798914
Splatformer,0.4,0.8054956793785095
IDW,0.4,117.77464871509473
Kriging,0.4,94.93756775744556
U-Net,0.4,0.6385949105305375
Ensemble,0.4,82.14632334038406
U-Net,0.4,0.6385949105305375
Splatformer,0.4,1.0494016408920288
IDW,0.4,117.81182343559367
Kriging,0.4,94.96883129366695
U-Net,0.4,0.4472692451611165
Ensemble,0.4,82.17291581197932
U-Net,0.4,0.4472692451611165
Splatformer,0.4,0.6345162391662598
IDW,0.5,117.70230899204353
Kriging,0.5,94.85024422869851
U-Net,0.5,0.5458344958111989
Ensemble,0.5,82.04757170325027
U-Net,0.5,0.5458344958111989
Splatformer,0.5,0.6161687970161438
IDW,0.5,117.7490929929798
Kriging,0.5,94.90490156749112
U-Net,0.5,0.41125338305138137
Ensemble,0.5,82.15050983363692
U-Net,0.5,0.41125338305138137
Splatformer,0.5,0.8419206142425537
IDW,0.5,117.75718120073009
Kriging,0.5,94.91062757441225
U-Net,0.5,0.405162871551397
Ensemble,0.5,82.13629893154787
U-Net,0.5,0.405162871551397
Splatformer,0.5,0.6569920182228088
IDW,0.5,117.80762150700559
Kriging,0.5,94.96736709753976
U-Net,0.5,0.41704200885149023
Ensemble,0.5,82.12895248233535
U-Net,0.5,0.41704200885149023
Splatformer,0.5,0.4766766130924225
IDW,0.5,117.7074225760766
Kriging,0.5,94.86638115729443
U-Net,0.5,0.3779342857367861
Ensemble,0.5,82.09915032947595
U-Net,0.5,0.3779342857367861
Splatformer,0.5,0.8609403371810913
